"filename", "language", "JavaScript", "PostCSS", "JSON", "Dotenv", "JavaScript JSX", "JSON with Comments", "TypeScript", "comment", "blank", "total"
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CircularProgress.jsx", "JavaScript JSX", 0, 0, 0, 0, 50, 0, 0, 2, 5, 57
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ColorPickerGrid.jsx", "JavaScript JSX", 0, 0, 0, 0, 88, 0, 0, 4, 16, 108
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CompareEntityStats.jsx", "JavaScript JSX", 0, 0, 0, 0, 525, 0, 0, 6, 34, 565
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CompareTeamStatsRows.jsx", "JavaScript JSX", 0, 0, 0, 0, 523, 0, 0, 3, 14, 540
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CompetitionInstanceCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 361, 0, 0, 13, 41, 415
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CompetitionRules.jsx", "JavaScript JSX", 0, 0, 0, 0, 323, 0, 0, 3, 15, 341
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ConfirmFramesList.jsx", "JavaScript JSX", 0, 0, 0, 0, 193, 0, 0, 7, 36, 236
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ConfirmModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 65, 0, 0, 1, 5, 71
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CrestEditor.jsx", "JavaScript JSX", 0, 0, 0, 0, 252, 0, 0, 2, 10, 264
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CustomDatePicker.jsx", "JavaScript JSX", 0, 0, 0, 0, 50, 0, 0, 0, 2, 52
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CustomDropdown.jsx", "JavaScript JSX", 0, 0, 0, 0, 288, 0, 0, 22, 31, 341
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CustomHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 61, 0, 0, 6, 8, 75
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CustomMultiSelect.jsx", "JavaScript JSX", 0, 0, 0, 0, 91, 0, 0, 5, 13, 109
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CustomNativeHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 52, 0, 0, 3, 6, 61
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\CustomTextInput.jsx", "JavaScript JSX", 0, 0, 0, 0, 80, 0, 0, 2, 8, 90
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\DivisionAccordion.jsx", "JavaScript JSX", 0, 0, 0, 0, 128, 0, 0, 2, 9, 139
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\DivisionsList.jsx", "JavaScript JSX", 0, 0, 0, 0, 138, 0, 0, 4, 19, 161
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\DonutChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 93, 0, 0, 0, 11, 104
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\DropdownFilterButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\EditDivisionForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 839, 0, 0, 14, 69, 922
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\EditableSettingsItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 70, 0, 0, 0, 8, 78
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\EntityStats.jsx", "JavaScript JSX", 0, 0, 0, 0, 166, 0, 0, 0, 14, 180
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ExpandableView.jsx", "JavaScript JSX", 0, 0, 0, 0, 51, 0, 0, 0, 7, 58
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\Explore.jsx", "JavaScript JSX", 0, 0, 0, 0, 401, 0, 0, 10, 35, 446
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FixtureManagement.jsx", "JavaScript JSX", 0, 0, 0, 0, 548, 0, 0, 15, 51, 614
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FixturePage.jsx", "JavaScript JSX", 0, 0, 0, 0, 354, 0, 0, 2, 22, 378
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FixturesAccordion.jsx", "JavaScript JSX", 0, 0, 0, 0, 240, 0, 0, 4, 16, 260
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FixturesHomeCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 79, 0, 0, 0, 5, 84
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FixturesList.jsx", "JavaScript JSX", 0, 0, 0, 0, 441, 0, 0, 12, 38, 491
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FloatingBottomSheet.jsx", "JavaScript JSX", 0, 0, 0, 0, 100, 0, 0, 2, 9, 111
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ForfeitRequestModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 52, 0, 0, 4, 8, 64
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FormWidget.jsx", "JavaScript JSX", 0, 0, 0, 0, 144, 0, 0, 2, 21, 167
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\FramesList.jsx", "JavaScript JSX", 0, 0, 0, 0, 88, 0, 0, 5, 12, 105
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\GenerateFixturesForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 668, 0, 0, 27, 75, 770
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\GradientBall.jsx", "JavaScript JSX", 0, 0, 0, 0, 39, 0, 0, 0, 6, 45
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\HeadToHead.jsx", "JavaScript JSX", 0, 0, 0, 0, 100, 0, 0, 4, 8, 112
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\Heading.jsx", "JavaScript JSX", 0, 0, 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\HomeScreenCardLarge.jsx", "JavaScript JSX", 0, 0, 0, 0, 57, 0, 0, 0, 7, 64
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\HorizontalScrollUpcomingFixtures.jsx", "JavaScript JSX", 0, 0, 0, 0, 69, 0, 0, 1, 6, 76
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\HorizontalStatBar.jsx", "JavaScript JSX", 0, 0, 0, 0, 75, 0, 0, 2, 8, 85
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ImageUploader.jsx", "JavaScript JSX", 0, 0, 0, 0, 151, 0, 0, 0, 19, 170
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\KeyboardAwareScrollView.jsx", "JavaScript JSX", 0, 0, 0, 0, 32, 0, 0, 0, 3, 35
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\KnockoutBracket.jsx", "JavaScript JSX", 0, 0, 0, 0, 439, 0, 0, 15, 67, 521
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\Last5MatchesList.jsx", "JavaScript JSX", 0, 0, 0, 0, 66, 0, 0, 0, 4, 70
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LeaderboardCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 96, 0, 0, 3, 12, 111
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LeaderboardRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 92, 0, 0, 5, 9, 106
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LeagueHomeCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 78, 0, 0, 0, 8, 86
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LeagueTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 125, 0, 0, 4, 7, 136
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LeagueTableWrapper.jsx", "JavaScript JSX", 0, 0, 0, 0, 264, 0, 0, 10, 26, 300
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LivePulseCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 80, 0, 0, 2, 8, 90
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\LoadingScreen.jsx", "JavaScript JSX", 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ManageCompTeam.jsx", "JavaScript JSX", 0, 0, 0, 0, 546, 0, 0, 16, 42, 604
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\MenuContainer.jsx", "JavaScript JSX", 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ModalDropdown.jsx", "JavaScript JSX", 0, 0, 0, 0, 84, 0, 0, 11, 7, 102
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ModalWrappedDatePicker.jsx", "JavaScript JSX", 0, 0, 0, 0, 124, 0, 0, 0, 10, 134
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\MultiOptionSlidingToggle.jsx", "JavaScript JSX", 0, 0, 0, 0, 107, 0, 0, 2, 12, 121
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\MyTeamCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 48, 0, 0, 0, 4, 52
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\NavBar2.jsx", "JavaScript JSX", 0, 0, 0, 0, 149, 0, 0, 6, 20, 175
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PendingResultCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 112, 0, 0, 0, 4, 116
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PersonalDetailsComponent.jsx", "JavaScript JSX", 0, 0, 0, 0, 394, 0, 0, 9, 56, 459
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 117, 0, 0, 1, 13, 131
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerFrameList.jsx", "JavaScript JSX", 0, 0, 0, 0, 101, 0, 0, 0, 11, 112
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerLeaderboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 97, 0, 0, 6, 14, 117
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerProfile.jsx", "JavaScript JSX", 0, 0, 0, 0, 500, 0, 0, 0, 31, 531
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerProfileHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 163, 0, 0, 13, 27, 203
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerStatSelector.jsx", "JavaScript JSX", 0, 0, 0, 0, 111, 0, 0, 0, 7, 118
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayerStatsPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 49, 0, 0, 0, 5, 54
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PlayersList.jsx", "JavaScript JSX", 0, 0, 0, 0, 46, 0, 0, 2, 9, 57
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\Podium.jsx", "JavaScript JSX", 0, 0, 0, 0, 161, 0, 0, 7, 17, 185
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PoolRack.jsx", "JavaScript JSX", 0, 0, 0, 0, 162, 0, 0, 6, 15, 183
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\PremiumPaywall.jsx", "JavaScript JSX", 0, 0, 0, 0, 109, 0, 0, 2, 7, 118
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ProGate.jsx", "JavaScript JSX", 0, 0, 0, 0, 110, 0, 0, 5, 15, 130
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\RefreshSpinner.jsx", "JavaScript JSX", 0, 0, 0, 0, 58, 0, 0, 4, 8, 70
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\RequestStatusCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 70, 0, 0, 4, 16, 90
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ResultCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 31, 0, 0, 0, 4, 35
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ResultsHomeCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 68, 0, 0, 2, 6, 76
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ResultsList.jsx", "JavaScript JSX", 0, 0, 0, 0, 471, 0, 0, 12, 46, 529
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ResultsTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 4, 24
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\RoleCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 5, 35
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SafeViewWrapper.jsx", "JavaScript JSX", 0, 0, 0, 0, 29, 0, 0, 0, 6, 35
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SearchResultsOverlay.jsx", "JavaScript JSX", 0, 0, 0, 0, 134, 0, 0, 1, 17, 152
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SeasonControlCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 141, 0, 0, 3, 17, 161
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SeasonStats.jsx", "JavaScript JSX", 0, 0, 0, 0, 100, 0, 0, 2, 11, 113
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SelectStatMenu.jsx", "JavaScript JSX", 0, 0, 0, 0, 90, 0, 0, 3, 8, 101
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SelectionSettingsItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 39, 0, 0, 0, 7, 46
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SettingsItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 117, 0, 0, 0, 10, 127
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SevenSegmentScoreboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 120, 0, 0, 5, 16, 141
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\Skeletons.jsx", "JavaScript JSX", 0, 0, 0, 0, 125, 0, 0, 1, 7, 133
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SlidingTabButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 115, 0, 0, 4, 20, 139
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SpinningSun.jsx", "JavaScript JSX", 0, 0, 0, 0, 135, 0, 0, 3, 25, 163
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\StatCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 71, 0, 0, 4, 10, 85
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\StatCardCompare.jsx", "JavaScript JSX", 0, 0, 0, 0, 62, 0, 0, 3, 11, 76
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\StepPillGroup.jsx", "JavaScript JSX", 0, 0, 0, 0, 56, 0, 0, 0, 6, 62
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\SwitchSettingsItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 72, 0, 0, 0, 10, 82
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamInviteCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 111, 0, 0, 4, 11, 126
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamInviteCard2.jsx", "JavaScript JSX", 0, 0, 0, 0, 233, 0, 0, 9, 16, 258
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamJoinRequests.jsx", "JavaScript JSX", 0, 0, 0, 0, 381, 0, 0, 7, 54, 442
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamLogo.jsx", "JavaScript JSX", 0, 0, 0, 0, 275, 0, 0, 5, 32, 312
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamProfile.jsx", "JavaScript JSX", 0, 0, 0, 0, 276, 0, 0, 0, 29, 305
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamProfileHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 171, 0, 0, 10, 26, 207
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TeamStatsPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 53, 0, 0, 0, 5, 58
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TicketCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 202, 0, 0, 9, 19, 230
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TicketCarousel.jsx", "JavaScript JSX", 0, 0, 0, 0, 104, 0, 0, 7, 14, 125
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TicketTapeBanner.jsx", "JavaScript JSX", 0, 0, 0, 0, 111, 0, 0, 11, 11, 133
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\ToggleTransferWindowCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 95, 0, 0, 5, 12, 112
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TransferWindowCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 71, 0, 0, 1, 10, 82
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TrophyCabinet.jsx", "JavaScript JSX", 0, 0, 0, 0, 286, 0, 0, 9, 22, 317
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TrophyCabinetPlaque.jsx", "JavaScript JSX", 0, 0, 0, 0, 76, 0, 0, 15, 8, 99
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\TrophyModaContent.jsx", "JavaScript JSX", 0, 0, 0, 0, 191, 0, 0, 16, 28, 235
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\UpcomingFixtureCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 85, 0, 0, 0, 5, 90
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\components\svgs.jsx", "JavaScript JSX", 0, 0, 0, 0, 133, 0, 0, 2, 10, 145
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\contexts\AdminContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 30, 0, 0, 0, 7, 37
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\contexts\AppRealtimeProvider.jsx", "JavaScript JSX", 0, 0, 0, 0, 188, 0, 0, 3, 25, 216
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\contexts\BadgeUnlockProvider.jsx", "JavaScript JSX", 0, 0, 0, 0, 26, 0, 0, 5, 7, 38
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\contexts\NotificationsPanelProvider.jsx", "JavaScript JSX", 0, 0, 0, 0, 305, 0, 0, 28, 49, 382
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\contexts\RevenueCatProvider.jsx", "JavaScript JSX", 0, 0, 0, 0, 301, 0, 0, 80, 54, 435
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\contexts\UserProvider.jsx", "JavaScript JSX", 0, 0, 0, 0, 132, 0, 0, 16, 35, 183
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\Countdown.jsx", "JavaScript JSX", 0, 0, 0, 0, 52, 0, 0, 3, 17, 72
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useAcceptTeamInvite.jsx", "JavaScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 6, 27
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useActiveFrame.jsx", "JavaScript JSX", 0, 0, 0, 0, 129, 0, 0, 7, 21, 157
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useActiveSubscription.jsx", "JavaScript JSX", 0, 0, 0, 0, 29, 0, 0, 1, 12, 42
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useAddresses.jsx", "JavaScript JSX", 0, 0, 0, 0, 16, 0, 0, 0, 5, 21
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useAdminsByDistrict.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 5, 24
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useAmendedFixtures.jsx", "JavaScript JSX", 0, 0, 0, 0, 42, 0, 0, 1, 7, 50
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useAuth.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 7, 27
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useAuthUserProfile2.jsx", "JavaScript JSX", 0, 0, 0, 0, 37, 0, 0, 2, 10, 49
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCachedImage.jsx", "JavaScript JSX", 0, 0, 0, 0, 42, 0, 0, 0, 13, 55
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useChildTeamInvites.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 5, 25
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useChildTeams.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 4, 24
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCompetition.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 4, 24
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCompetitionInstanceDetails.jsx", "JavaScript JSX", 0, 0, 0, 0, 27, 0, 0, 1, 4, 32
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCompetitionInstances.jsx", "JavaScript JSX", 0, 0, 0, 0, 27, 0, 0, 1, 4, 32
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCompetitions.jsx", "JavaScript JSX", 0, 0, 0, 0, 26, 0, 0, 0, 8, 34
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCompressAndUploadImage.jsx", "JavaScript JSX", 0, 0, 0, 0, 65, 0, 0, 1, 15, 81
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useCreateChildTeam.jsx", "JavaScript JSX", 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useDeclineTeamInvite.jsx", "JavaScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 6, 27
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useDisputedFixtures.jsx", "JavaScript JSX", 0, 0, 0, 0, 42, 0, 0, 1, 7, 50
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useDistricts.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 6, 25
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useDivisions.jsx", "JavaScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 4, 25
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useFixtureDetails.jsx", "JavaScript JSX", 0, 0, 0, 0, 98, 0, 0, 3, 9, 110
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useFixturesAwaitingResults.jsx", "JavaScript JSX", 0, 0, 0, 0, 78, 0, 0, 2, 12, 92
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useGlobalRank.jsx", "JavaScript JSX", 0, 0, 0, 0, 22, 0, 0, 0, 4, 26
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useGroupedFixtures.jsx", "JavaScript JSX", 0, 0, 0, 0, 69, 0, 0, 1, 11, 81
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useGroupedResults.jsx", "JavaScript JSX", 0, 0, 0, 0, 67, 0, 0, 0, 14, 81
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useHeadToHeadStats.jsx", "JavaScript JSX", 0, 0, 0, 0, 34, 0, 0, 0, 12, 46
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useJoinDivisionRequests.jsx", "JavaScript JSX", 0, 0, 0, 0, 18, 0, 0, 0, 5, 23
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useJoinTeamRequests.jsx", "JavaScript JSX", 0, 0, 0, 0, 19, 0, 0, 0, 5, 24
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useKnockoutBracket.jsx", "JavaScript JSX", 0, 0, 0, 0, 68, 0, 0, 9, 16, 93
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useLast5Results.jsx", "JavaScript JSX", 0, 0, 0, 0, 25, 0, 0, 0, 6, 31
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useLeaveChildTeam.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 6, 26
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useLogChanges.jsx", "JavaScript JSX", 0, 0, 0, 0, 45, 0, 0, 6, 12, 63
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\useNotifications.jsx", "JavaScript JSX", 0, 0, 0, 0, 20, 0, 0, 0, 4, 24
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\usePlayerAwards.jsx", "JavaScript JSX", 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\usePlayerBadges.jsx", "JavaScript JSX", 0, 0, 0, 0, 27, 0, 0, 0, 10, 37
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\usePlayerFrameStats.jsx", "JavaScript JSX", 0, 0, 0, 0, 33, 0, 0, 2, 7, 42
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\usePlayerFrames.jsx", "JavaScript JSX", 0, 0, 0, 0, 76, 0, 0, 17, 22, 115
"c:\Users\dryde\Documents\Mobile-Apps\my-expo-app\app\hooks\usePlayerInvitesAndRequests.jsx", "JavaScript JSX", 0, 0, 0, 0, 61, 0, 0, 1, 7, 69
